Date,Day,Hour,Nuclear %,Nuclear MW,Hydro %,Hydro MW,Gas %,Gas MW,Wind %,Wind MW,Solar %,Solar MW,Biofuel %,Biofuel MW,Nuc.+Hyd. %,Nuc.+Hyd. MW,Total MW
2019-03-21,Thursday,07:45,57.8,9067,24.0,3759,13.0,2044,4.8,753,,,0.4,67,81.8,12826,15690
2019-03-21,Thursday,10:45,52.7,9070,25.0,4303,18.8,3232,2.7,469,0.2,41,0.5,92,77.7,13373,17207
2019-03-21,Thursday,20:45,53.5,9070,26.6,4508,14.0,2371,5.3,898,,,0.6,102,80.1,13578,16949
2019-03-22,Friday,07:45,57.8,9074,23.5,3894,8.6,1355,9.7,1524,,,0.3,46,81.3,12768,15693
2019-03-22,Friday,13:45,53.5,9062,21.5,3651,7.5,1264,16.2,2739,0.9,152,0.5,81,75.0,12713,16949
2019-03-22,Friday,20:45,51.4,9065,24.0,4232,3.6,631,20.7,3644,,,0.3,61,75.4,13297,17633
2019-03-23,Saturday,08:45,56.8,9061,25.7,4094,3.8,605,13.7,2188,,,,,82.5,13155,15948
2019-03-23,Saturday,13:45,58.1,9077,26.5,4143,6.4,996,6.6,1024,2.4,376,,,84.6,13220,15616
2019-03-23,Saturday,19:45,57.2,9072,27.7,4393,6.4,1011,8.2,1300,0.5,80,,,84.9,13465,15856
2019-03-24,Sunday,08:45,57.6,9073,28.1,4425,1.7,263,12.5,1968,,,,,85.7,13498,15729
2019-03-24,Sunday,12:45,57.7,9064,29.0,4555,2.9,444,9.2,1441,1.3,202,,,86.7,13619,15706
2019-03-24,Sunday,20:45,56.0,9119,30.1,4904,6.1,989,7.4,1206,,,0.4,63,86.1,14023,16281
2019-03-25,Monday,06:45,54.8,8336,23.8,3614,8.7,1325,12.5,1892,,,0.3,39,78.6,11950,15211
2019-03-25,Monday,12:45,51.1,8341,25.6,4178,15.7,2561,5.4,888,1.7,276,0.5,78,76.7,12519,16322
2019-03-25,Monday,19:45,46.4,8351,24.9,4480,14.2,2554,13.7,2458,0.4,64,0.4,80,71.3,12831,17987
2019-03-26,Tuesday,06:45,52.1,8345,24.3,3886,17.6,2796,5.9,941,,,0.2,36,76.4,12231,16004
2019-03-26,Tuesday,12:45,52.6,8357,26.1,4136,17.4,2761,1.1,167,2.4,374,0.5,79,78.7,12493,15874
2019-03-26,Tuesday,20:45,47.9,8349,27.4,4782,22.7,3949,1.8,306,,,0.2,29,75.3,13131,17415
2019-03-27,Wednesday,05:45,55.0,8352,26.0,3946,14.1,2145,4.5,687,,,0.4,54,81.0,12298,15184
2019-03-27,Wednesday,12:45,52.0,8360,24.0,3865,15.5,2496,5.4,864,2.2,346,1.0,156,76.0,12225,16087
2019-03-27,Wednesday,20:45,49.7,8350,26.0,4365,14.3,2402,9.0,1516,,,0.9,153,75.7,12715,16786
2019-03-28,Thursday,07:45,50.1,8343,21.9,3649,6.4,1059,21.4,3561,,,0.3,50,72.0,11992,16662
2019-03-28,Thursday,15:45,51.5,8335,22.0,3554,8.6,1393,16.8,2721,0.9,148,0.2,26,73.5,11889,16177
2019-03-28,Thursday,20:45,49.2,8342,25.3,4292,13.2,2242,11.8,1993,,,0.5,77,74.5,12634,16946
2019-03-29,Friday,07:45,53.6,8351,25.8,4023,16.8,2619,3.4,540,,,0.3,48,79.4,12374,15881
2019-03-29,Friday,12:45,54.7,8357,26.2,3998,14.9,2272,1.9,288,1.9,284,0.5,80,80.9,12355,15279
2019-03-29,Friday,20:45,52.0,8335,28.7,4604,16.0,2563,2.8,445,,,0.5,85,80.7,12939,16032
2019-03-30,Saturday,08:45,57.1,8339,25.4,3708,3.7,535,13.8,2010,,,,,82.5,12047,14592
2019-03-30,Saturday,13:45,53.9,8336,26.4,4090,10.4,1615,8.9,1378,0.4,55,,,80.3,12426,15474
2019-03-30,Saturday,20:45,52.2,8340,26.2,4187,6.7,1062,14.6,2324,,,0.3,55,78.4,12527,15960
2019-03-31,Sunday,07:45,54.4,8352,25.5,3914,1.7,258,18.5,2842,,,,,79.9,12266,15366
2019-03-31,Sunday,13:45,55.0,8334,24.5,3708,2.2,333,17.7,2685,0.6,93,,,79.5,12042,15153
2019-03-31,Sunday,20:45,50.0,8338,30.9,5149,6.1,1014,13.1,2179,,,,,80.9,13487,16680
2019-04-01,Monday,06:45,53.9,8343,24.0,3709,13.0,2008,9.1,1410,,,,,77.9,12052,15470
2019-04-01,Monday,12:45,52.2,8339,28.1,4488,14.6,2329,2.6,421,2.2,359,0.2,27,80.3,12827,15963
2019-04-01,Monday,20:45,49.1,8343,30.8,5240,9.9,1682,9.9,1689,,,0.2,27,79.9,13583,16981
2019-04-02,Tuesday,07:45,54.0,8345,23.4,3613,6.7,1033,15.8,2449,,,0.1,23,77.4,11958,15463
2019-04-02,Tuesday,12:45,49.3,8178,24.9,4129,7.5,1250,16.7,2779,1.4,236,0.2,27,74.2,12307,16599
2019-04-02,Tuesday,20:45,49.6,8340,27.4,4602,5.3,884,17.6,2955,,,0.2,26,77.0,12942,16807
2019-04-03,Wednesday,06:45,54.4,8349,19.3,2955,1.6,249,24.6,3779,,,,,73.7,11304,15332
2019-04-03,Wednesday,12:45,50.5,8343,23.5,3889,2.0,336,22.2,3669,1.5,253,0.2,27,74.0,12232,16517
2019-04-03,Wednesday,20:45,50.4,8338,30.5,5054,7.2,1199,11.7,1929,,,0.2,27,80.9,13392,16547
2019-04-04,Thursday,06:45,60.0,8347,25.4,3538,6.7,930,7.7,1074,,,,,85.4,11885,13889
2019-04-04,Thursday,16:45,59.1,8348,26.8,3787,8.4,1190,3.2,454,1.9,272,0.5,77,85.9,12135,14128
2019-04-04,Thursday,20:45,52.1,8328,32.5,5190,10.3,1651,4.1,660,,,0.9,148,84.6,13518,15977
2019-04-05,Friday,08:45,48.8,8350,26.5,4537,12.1,2071,11.9,2034,,,0.5,90,75.3,12887,16992
2019-04-05,Friday,12:45,50.8,8341,24.2,3965,16.6,2728,6.8,1115,0.7,113,0.9,144,75.0,12306,16406
2019-04-05,Friday,20:45,51.0,8355,28.5,4669,17.8,2914,1.8,292,,,0.9,155,79.5,13024,16385
2019-04-06,Saturday,09:45,58.8,8402,34.2,4884,6.5,926,0.3,47,0.2,34,,,93.0,13286,14293
2019-04-06,Saturday,13:45,64.1,8772,30.0,4109,3.9,401,0.7,90,2.3,316,,,94.1,12881,13688
2019-04-06,Saturday,20:45,62.9,8913,29.6,4197,4.0,569,2.7,378,0.5,70,0.4,53,92.5,13110,14180
2019-04-07,Sunday,08:45,62.8,9085,26.0,3765,1.5,212,9.6,1395,,,,,88.8,12850,14455
2019-04-07,Sunday,13:45,63.9,8977,26.6,3732,1.6,223,6.2,864,1.8,252,,,90.5,12709,14048
2019-04-07,Sunday,20:45,55.1,9113,27.9,4614,1.5,254,15.4,2548,,,,,83.0,13727,16529
2019-04-08,Monday,06:45,57.3,8309,21.1,3056,1.3,194,20.2,2936,,,,,78.4,11365,14495
2019-04-08,Monday,12:45,52.3,8303,29.5,4682,3.1,500,14.2,2249,0.8,121,0.2,27,81.8,12985,15882
2019-04-08,Monday,20:45,50.9,8315,29.5,4811,16.6,2705,2.1,347,,,0.9,144,80.4,13126,16322
2019-04-09,Tuesday,06:45,57.0,8065,25.6,3632,2.2,311,15.1,2134,,,,,82.6,11697,14142
2019-04-09,Tuesday,12:45,48.2,8063,28.9,4833,4.1,678,17.4,2919,1.2,208,0.2,28,77.1,12896,16729
2019-04-09,Tuesday,21:45,48.5,8058,30.0,4978,13.0,2154,7.8,1302,,,0.7,112,78.5,13036,16604
2019-04-10,Wednesday,06:45,55.8,8095,27.3,3959,8.2,1329,7.7,1121,,,,,83.1,12054,14504
2019-04-10,Wednesday,12:45,51.5,8122,28.9,4564,10.5,1655,7.5,1187,1.4,225,0.2,28,80.4,12686,15781
2019-04-10,Wednesday,19:45,50.8,8112,29.7,4749,12.0,1916,6.3,1008,0.5,82,0.7,112,80.5,12861,15979
2019-04-11,Thursday,06:45,54.3,8111,22.2,3322,8.0,1194,15.1,2254,,,0.3,50,76.5,11433,14931
2019-04-11,Thursday,15:45,52.5,8734,23.0,3823,2.7,446,19.7,3269,1.7,283,0.4,69,75.5,12557,16624
2019-04-11,Thursday,20:45,50.3,8820,26.8,4699,1.5,261,20.9,3659,,,0.4,72,77.1,13519,17511
2019-04-12,Friday,06:45,58.5,9375,20.6,3299,1.6,254,19.0,3044,,,0.3,54,79.1,12674,16026
2019-04-12,Friday,12:45,57.1,9781,27.2,4665,1.6,277,12.6,2158,1.0,178,0.4,64,84.3,14446,17123
2019-04-12,Friday,20:45,57.7,9941,22.6,3891,1.5,250,17.7,3055,,,0.4,64,80.3,13832,17201
2019-04-13,Saturday,07:45,64.3,9207,27.2,3892,1.0,138,7.3,1047,,,0.3,37,91.5,13099,14321
2019-04-13,Saturday,12:45,62.5,9234,26.4,3894,0.9,139,7.5,1106,2.4,356,0.2,35,88.9,13128,14764
2019-04-13,Saturday,20:45,60.9,9561,31.1,4891,0.9,149,6.6,1033,0.2,36,0.2,37,92.0,14452,15707
2019-04-14,Sunday,08:45,63.8,9594,24.1,3617,0.9,141,10.8,1623,,,0.3,38,87.9,13211,15013
2019-04-14,Sunday,13:45,56.4,9564,24.5,4151,0.8,142,17.5,2974,0.6,103,0.2,37,80.9,13715,16971
2019-04-14,Sunday,21:45,57.5,9579,26.5,4413,0.8,137,15.0,2499,,,0.2,38,84.0,13992,16666
2019-04-15,Monday,06:45,62.1,9540,22.0,3378,0.9,139,14.7,2259,,,0.3,52,84.1,12918,15368
2019-04-15,Monday,13:45,58.2,9553,25.2,4143,1.6,256,14.7,2270,1.0,160,0.2,34,83.4,13696,16416
2019-04-15,Monday,20:45,57.5,9553,30.5,5072,3.3,549,8.1,1350,,,0.5,80,88.0,14625,16604
2019-04-16,Tuesday,13:45,59.1,9590,30.4,4928,6.0,970,3.1,511,1.3,208,0.2,27,89.5,14518,16234
2019-04-16,Tuesday,20:45,62.9,9717,25.5,3936,5.4,831,4.4,686,1.2,192,0.6,95,88.4,13653,15457
2019-04-17,Wednesday,05:45,65.0,9813,27.4,4128,2.8,422,4.6,700,,,,,92.4,13941,15063
2019-04-17,Wednesday,14:45,62.4,9997,25.0,4011,2.6,416,7.5,1199,2.3,368,0.2,27,87.4,14008,16018
2019-04-17,Wednesday,20:45,58.7,10016,23.4,3992,2.4,416,15.3,2615,,,0.2,27,82.1,14010,17068
2019-04-18,Thursday,06:45,63.4,10016,22.3,3523,2.6,417,11.6,1826,,,,,85.7,13539,15782
2019-04-18,Thursday,20:45,58.9,10034,24.7,4206,2.6,447,13.6,2314,,,0.2,27,83.6,14240,17028
2019-04-19,Friday,08:45,69.3,10039,25.4,3681,1.0,141,4.2,613,,,,,94.7,13720,14474
2019-04-19,Friday,14:45,62.7,10036,23.3,3726,0.9,137,12.6,2004,0.6,96,,,86.0,13762,15999
2019-04-19,Friday,21:45,61.0,10030,22.7,3729,0.8,138,15.5,2541,,,,,83.7,13759,16438
2019-04-20,Saturday,07:45,64.5,9138,27.5,3895,1.0,138,7.0,987,,,,,92.0,13033,14158
2019-04-20,Saturday,12:45,60.8,10029,25.1,4135,0.8,138,12.6,2078,0.7,116,,,85.9,14164,16496
2019-04-20,Saturday,21:45,63.0,10018,34.6,5510,1.0,158,1.4,219,,,,,97.6,15528,15905
2019-04-21,Sunday,08:45,68.8,10026,29.4,4284,0.9,136,0.7,105,0.1,21,,,98.2,14310,14572
2019-04-21,Sunday,14:45,64.6,10027,31.1,4819,1.5,240,1.0,160,1.6,248,,,95.7,14846,15494
2019-04-21,Sunday,21:45,62.8,10026,33.0,5261,2.2,357,1.8,281,,,0.2,35,95.8,15287,15960
2019-04-22,Monday,07:45,64.2,9246,30.6,4406,1.0,147,3.8,549,,,0.4,56,94.8,13652,14404
2019-04-22,Monday,15:45,62.6,9248,27.2,4023,2.8,420,4.3,639,2.6,390,0.4,61,89.8,13271,14781
2019-04-22,Monday,20:45,58.7,9240,30.4,4778,3.2,504,7.2,1130,,,0.4,63,89.1,14018,15715
2019-04-23,Tuesday,06:45,61.7,9249,24.1,3610,1.7,250,12.5,1878,,,,,85.8,12859,14987
2019-04-23,Tuesday,12:45,56.0,9247,23.2,3839,2.9,473,16.1,2665,1.6,261,0.2,27,79.2,13086,16512
2019-04-23,Tuesday,21:45,52.7,9235,27.8,4862,3.4,597,15.9,2788,,,0.2,28,80.5,14097,17510
2019-04-24,Wednesday,06:45,62.9,9232,25.9,3798,1.7,250,9.4,1378,,,,,88.8,13030,14658
2019-04-24,Wednesday,12:45,58.1,9237,31.3,4968,4.3,685,4.4,697,1.7,272,0.2,27,89.4,14205,15886
2019-04-24,Wednesday,20:45,57.4,9199,34.4,5515,4.9,792,3.0,479,,,0.2,26,91.8,14714,16011
2019-04-25,Thursday,06:45,62.1,9172,29.8,4407,3.1,463,4.9,717,,,,,91.9,13579,14759
2019-04-25,Thursday,10:45,57.9,9177,34.7,5507,3.7,593,1.9,294,1.6,253,0.2,27,92.6,14684,15851
2019-04-25,Thursday,20:45,57.7,9174,33.8,5373,4.0,635,4.2,672,,,0.2,26,91.5,14547,15880
2019-04-26,Friday,06:45,62.2,9164,24.7,3644,1.6,242,11.3,1667,,,,,86.9,12808,14717
2019-04-26,Friday,14:45,56.5,9224,24.5,4004,2.3,373,15.9,2589,0.6,100,0.2,27,81.0,13228,16317
2019-04-26,Friday,21:45,54.4,9223,23.5,3979,3.0,512,18.9,3196,,,0.2,32,77.9,13202,16942
2019-04-27,Saturday,08:45,57.9,9222,24.5,3906,2.1,337,15.3,2437,,,,,82.4,13128,15902
2019-04-27,Saturday,21:45,57.8,9187,33.6,5347,3.6,576,5.0,749,,,,,91.4,14534,15904
2019-04-28,Sunday,07:45,62.1,9179,29.9,4416,1.0,146,7.0,1040,,,,,92.0,13595,14781
2019-04-28,Sunday,12:45,60.1,9161,31.5,4798,1.7,253,4.0,605,2.8,423,,,91.6,13959,15240
2019-04-28,Sunday,21:45,57.0,8882,35.3,5497,4.3,677,3.4,536,,,,,92.3,14379,15592
2019-04-29,Monday,06:45,58.1,8721,30.7,4600,2.2,328,8.9,1340,,,,,88.8,13321,14989
2019-04-29,Monday,12:45,54.2,8739,31.1,5010,2.1,334,11.0,1773,1.5,236,0.2,28,85.3,13749,16120
2019-04-29,Monday,20:45,52.1,9115,29.8,5211,3.7,649,13.9,2425,,,0.5,83,81.9,14326,17483
2019-04-30,Tuesday,06:45,59.4,9225,35.2,5466,1.8,280,3.5,545,,,,,94.6,14691,15516
2019-04-30,Tuesday,12:45,59.8,9204,34.8,5359,2.3,360,0.9,136,1.9,286,0.3,53,94.6,14563,15398
2019-04-30,Tuesday,20:45,56.6,9232,32.0,5224,4.4,719,6.4,1049,,,0.5,83,88.6,14456,16307
2019-05-01,Wednesday,07:45,51.1,8415,28.6,4701,1.5,246,18.6,3054,,,0.2,39,79.7,13116,16455
2019-05-01,Wednesday,12:45,47.8,8402,31.7,5581,2.3,411,17.0,2995,0.9,156,0.2,40,79.5,13983,17585
2019-05-01,Wednesday,20:45,48.2,8403,33.4,5826,9.6,1683,8.3,1443,,,0.5,90,81.6,14229,17445
2019-05-02,Thursday,06:45,59.5,8420,32.3,4569,5.1,723,3.1,437,,,,,91.8,12939,14149
2019-05-02,Thursday,15:45,54.9,8594,34.9,5457,7.7,1203,0.5,76,1.6,247,0.5,80,89.8,14051,15657
2019-05-02,Thursday,20:45,54.0,8595,37.3,5926,7.0,1113,1.0,153,,,0.7,106,91.3,14521,15893
2019-05-03,Friday,06:45,58.1,8599,35.8,5296,3.8,568,2.1,312,,,,,93.9,13895,14775
2019-05-03,Friday,12:45,53.6,8627,35.2,5662,5.2,831,4.5,731,1.0,153,0.6,98,88.8,14289,16102
2019-05-03,Friday,20:45,57.7,8977,33.5,5212,2.9,455,5.3,823,,,0.6,86,91.2,14189,15553
2019-05-04,Saturday,08:45,59.3,9140,35.9,5529,2.5,379,2.1,327,,,0.2,28,95.2,14669,15403
2019-05-04,Saturday,13:45,56.4,9152,35.0,5674,6.1,984,1.3,214,1.2,190,,,91.4,14826,16214
2019-05-04,Saturday,20:45,58.5,9164,37.0,5802,3.8,592,0.5,84,,,0.1,23,95.5,14966,15665
2019-05-05,Sunday,08:45,61.6,9188,32.7,4874,3.1,463,2.2,335,0.4,59,,,94.3,14062,14919
2019-05-05,Sunday,13:45,60.3,9202,32.9,5018,3.1,470,1.1,168,2.7,412,,,93.2,14220,15270
2019-05-05,Sunday,21:45,56.8,9186,36.1,5848,5.3,863,1.8,289,,,,,92.9,15034,16186
2019-05-06,Monday,06:45,60.6,9058,30.4,4539,3.1,462,5.8,874,,,,,91.0,13597,14933
2019-05-06,Monday,12:45,59.9,9196,31.9,4904,4.3,662,1.6,242,2.1,319,0.2,27,91.8,14100,15350
2019-05-06,Monday,20:45,56.0,9204,34.6,5689,6.2,1026,2.6,426,,,0.5,80,90.6,14893,16425
2019-05-07,Tuesday,07:45,59.4,9076,32.4,4947,3.0,454,5.2,791,,,,,91.8,14023,15268
2019-05-07,Tuesday,12:45,63.5,9220,29.2,4247,4.4,639,1.6,228,1.2,177,,,92.7,13467,14511
2019-05-07,Tuesday,20:45,58.3,9163,28.6,4488,7.5,1175,5.4,853,0.2,24,,,86.9,13651,15703
2019-05-08,Wednesday,07:45,56.2,8437,29.3,4397,4.8,712,9.5,1428,,,,,85.5,12834,14974
2019-05-08,Wednesday,12:45,54.4,8383,28.7,4421,3.9,602,10.3,1588,2.6,401,0.2,27,83.1,12804,15422
2019-05-08,Wednesday,20:45,53.0,8377,26.7,4219,2.5,402,17.0,2691,0.6,101,0.2,27,79.7,12596,15817
2019-05-09,Thursday,07:45,54.8,8442,27.4,4212,1.3,198,16.3,2515,,,0.2,27,82.2,12654,15394
2019-05-09,Thursday,15:45,51.7,8422,27.1,4409,3.4,547,16.8,2730,0.9,153,0.2,27,78.8,12831,16288
2019-05-09,Thursday,20:45,51.9,8433,29.4,4779,4.8,783,13.7,2230,,,0.2,26,81.3,13212,16251
2019-05-10,Friday,06:45,55.3,7958,30.7,4421,5.1,732,8.7,1257,,,0.2,26,86.0,12379,14394
2019-05-10,Friday,12:45,52.7,8408,27.9,4454,4.4,700,14.0,2242,0.8,134,0.2,25,80.6,12862,15963
2019-05-10,Friday,20:45,53.9,8495,33.1,5217,8.3,1310,4.5,704,,,0.2,26,87.0,13712,15752
2019-05-11,Saturday,07:45,58.9,7914,33.4,4488,3.5,471,3.9,518,,,0.3,47,92.3,12402,13438
2019-05-11,Saturday,20:45,52.1,7923,34.4,5230,8.2,1242,4.7,721,,,0.5,83,86.5,13153,15199
2019-05-12,Sunday,07:45,58.8,7925,32.2,4338,1.3,169,7.5,1015,,,0.2,27,91.0,12263,13474
2019-05-12,Sunday,15:45,50.5,7914,29.3,4587,4.1,650,14.9,2333,1.7,167,0.2,27,79.8,12501,15678
2019-05-12,Sunday,20:45,49.8,7894,32.1,5091,3.9,621,13.9,2212,,,0.2,26,81.9,12985,15844
2019-05-13,Monday,06:45,56.0,7914,32.4,4577,5.3,747,6.1,868,,,0.2,31,88.4,12491,14137
2019-05-13,Monday,12:45,48.5,7910,31.8,5182,12.4,2025,5.5,893,1.0,158,0.9,142,80.3,13092,16310
2019-05-13,Monday,20:45,52.3,8729,30.1,5019,8.4,1405,9.0,1501,,,0.2,34,82.4,13748,16688
2019-05-14,Tuesday,06:45,60.1,8941,28.3,4217,2.7,404,8.7,1291,,,0.2,26,88.4,13158,14879
2019-05-14,Tuesday,12:45,58.5,9226,30.6,4828,4.3,679,4.9,773,1.2,197,0.5,77,89.1,14054,15780
2019-05-14,Tuesday,20:45,56.9,9264,34.7,5644,5.0,813,2.7,442,0.2,27,0.5,86,91.6,14908,16276
2019-05-15,Wednesday,06:45,64.3,9285,28.5,4111,1.9,279,5.2,745,,,,,92.8,13396,14420
2019-05-15,Wednesday,12:45,59.7,9230,31.7,4906,3.4,526,2.7,416,2.3,350,0.2,35,91.4,14136,15463
2019-05-15,Wednesday,20:45,56.7,9278,34.1,5582,5.4,891,3.1,500,0.2,26,0.5,86,90.8,14860,16363
2019-05-16,Thursday,06:45,64.2,9302,30.1,4361,3.8,556,1.8,260,,,,,94.3,13663,14479
2019-05-16,Thursday,10:45,58.7,9257,34.2,5392,3.8,600,1.2,195,2.0,312,0.2,27,92.9,14649,15783
2019-05-16,Thursday,19:45,55.6,9302,28.0,4677,3.3,555,12.7,2130,0.2,40,0.2,27,83.6,13979,16731
2019-05-17,Friday,07:45,61.4,9460,28.7,4422,3.7,576,5.8,900,,,0.3,45,90.1,13882,15403
2019-05-17,Friday,12:45,58.7,9428,31.7,5089,2.8,449,4.6,745,1.9,302,0.4,61,90.4,14517,16074
2019-05-17,Friday,19:45,59.6,9464,32.5,5165,2.7,436,4.3,681,0.7,111,0.2,27,92.1,14629,15884
2019-05-18,Saturday,07:45,68.1,9684,28.1,4000,0.7,106,2.8,403,,,,,96.2,13684,14193
2019-05-18,Saturday,20:45,60.7,9781,30.6,4921,3.0,488,5.5,885,0.2,26,,,91.3,14702,16101
2019-05-19,Sunday,07:45,64.7,9008,28.2,3927,0.8,107,6.3,876,,,,,92.9,12935,13918
2019-05-19,Sunday,13:45,63.6,9533,29.9,4478,0.9,139,3.8,576,1.8,268,,,93.5,14011,14994
2019-05-19,Sunday,19:45,59.1,9830,27.4,4557,0.8,136,12.4,2066,0.3,43,,,86.5,14387,16632
2019-05-20,Monday,07:45,62.9,8440,30.3,4072,0.7,100,6.0,803,,,,,93.2,12512,13415
2019-05-20,Monday,12:45,64.1,9657,29.0,4378,0.9,129,4.8,719,1.3,194,,,93.1,14035,15077
2019-05-20,Monday,19:45,61.6,9806,29.7,4725,0.8,132,7.6,1204,0.3,45,,,91.3,14531,15912
2019-05-21,Tuesday,06:45,63.6,9134,28.8,4132,2.0,289,5.6,798,,,,,92.4,13266,14353
2019-05-21,Tuesday,13:45,64.1,9822,29.1,4468,3.9,597,1.1,166,1.7,254,0.2,27,93.2,14290,15334
2019-05-21,Tuesday,17:45,60.4,9827,30.9,5027,4.8,752,2.7,433,0.7,114,0.5,78,91.3,14854,16261
2019-05-22,Wednesday,07:45,64.3,9842,25.2,3861,1.1,168,9.1,1399,,,0.2,23,89.5,13703,15293
2019-05-22,Wednesday,12:45,59.2,9836,28.4,4710,3.2,538,8.4,1395,0.6,103,0.2,28,87.6,14546,16610
2019-05-22,Wednesday,20:45,58.4,9846,31.3,5268,2.5,429,7.5,1267,,,0.2,26,89.7,15114,16836
2019-05-23,Thursday,06:45,63.0,9157,27.1,3940,0.9,134,8.9,1300,,,,,90.1,13097,14531
2019-05-23,Thursday,10:45,57.9,9841,27.8,4717,2.7,455,11.1,1892,0.3,57,0.2,27,85.7,14558,16989
2019-05-23,Thursday,19:45,58.8,9825,28.0,4678,2.5,419,10.1,1684,0.4,68,0.2,27,86.8,14503,16701
2019-05-24,Friday,06:45,65.7,9488,28.2,4074,0.9,127,5.1,735,,,,,93.9,13562,14424
2019-05-24,Friday,12:45,63.5,10374,29.1,4751,4.0,652,1.7,282,1.5,250,0.2,27,92.6,15125,16336
2019-05-24,Friday,21:45,64.0,10386,30.6,4961,2.7,435,1.8,293,,,1.0,156,94.6,15347,16231
2019-05-25,Saturday,08:45,62.1,8954,32.4,4670,1.0,138,4.4,641,,,,,94.5,13624,14403
2019-05-25,Saturday,19:45,61.9,10622,27.2,4670,0.8,131,9.9,1694,0.2,40,,,89.1,15292,17157
2019-05-26,Sunday,07:45,64.3,8478,31.3,4134,0.9,113,3.4,451,,,,,95.6,12612,13176
2019-05-26,Sunday,13:45,65.4,9937,30.2,4590,0.7,107,1.6,245,1.7,263,0.3,49,95.6,14527,15191
2019-05-26,Sunday,21:45,63.5,10636,32.8,5487,0.7,111,2.3,387,,,0.7,113,96.3,16123,16734
2019-05-27,Monday,06:45,65.4,9138,29.8,4165,1.9,269,2.8,389,,,,,95.2,13303,13961
2019-05-27,Monday,12:45,61.9,10616,32.0,5450,3.2,553,0.2,34,2.2,370,0.5,91,93.9,16096,17144
2019-05-27,Monday,20:45,61.8,10730,32.3,5616,3.1,544,2.5,430,0.1,25,0.2,29,94.1,16346,17374
2019-05-28,Tuesday,07:45,65.0,10257,26.0,4097,1.2,192,7.7,1214,,,,,91.0,14354,15760
2019-05-28,Tuesday,13:45,61.4,10778,26.5,4655,4.4,773,5.8,1012,0.9,166,0.9,156,87.9,15433,17540
2019-05-28,Tuesday,19:45,62.8,10829,28.9,4976,5.2,898,1.9,322,0.4,61,0.9,152,91.7,15805,17238
2019-05-29,Wednesday,06:45,66.2,10110,28.5,4349,2.2,342,2.9,446,,,0.2,28,94.7,14459,15275
2019-05-29,Wednesday,13:45,64.2,10814,29.6,4989,4.7,784,0.3,46,0.7,115,0.5,85,93.8,15803,16833
2019-05-29,Wednesday,20:45,63.1,10911,29.8,5144,6.4,1108,0.5,85,,,0.2,28,92.9,16055,17276
2019-05-30,Thursday,06:45,64.8,9852,29.5,4481,2.9,442,2.8,421,,,,,94.3,14333,15196
2019-05-30,Thursday,15:45,63.1,11047,26.2,4593,5.7,994,3.4,601,1.1,193,0.5,82,89.3,15640,17510
2019-05-30,Thursday,20:45,62.7,11062,29.3,5171,4.1,716,3.0,528,0.2,40,0.6,113,92.0,16233,17630
2019-05-31,Friday,06:45,63.1,9515,29.8,4492,3.0,458,4.0,604,,,,,92.9,14007,15069
2019-05-31,Friday,13:45,64.4,11146,28.5,4935,3.6,620,1.1,191,2.2,385,0.2,27,92.9,16081,17304
2019-05-31,Friday,21:45,63.1,11147,28.3,5003,2.7,482,4.8,856,,,0.9,160,91.4,16150,17648
2019-06-01,Saturday,07:45,63.5,9214,31.0,4498,1.3,190,4.1,600,,,,,94.5,13712,14502
2019-06-01,Saturday,13:45,61.3,10315,32.4,5454,2.8,472,1.7,279,1.9,314,,,93.7,15769,16834
2019-06-01,Saturday,20:45,64.9,11172,29.1,5014,2.6,450,2.5,436,,,0.8,131,94.0,16186,17203
2019-06-02,Sunday,08:45,63.3,8791,30.3,4206,0.8,105,5.5,761,,,,,93.6,12997,13863
2019-06-02,Sunday,21:45,62.2,10709,27.1,4655,1.6,276,9.1,1559,,,,,89.3,15364,17199
2019-06-03,Monday,06:45,66.0,9349,28.0,3963,0.8,107,5.2,752,,,,,94.0,13312,14151
2019-06-03,Monday,13:45,65.7,10751,27.3,4462,3.5,573,2.1,347,1.3,206,0.2,26,93.0,15213,16365
2019-06-03,Monday,20:45,64.2,10943,26.7,4553,4.1,699,4.5,773,0.2,30,0.2,40,90.9,15496,17038
2019-06-04,Tuesday,06:45,67.8,9911,27.0,3950,1.3,187,3.8,563,,,,,94.8,13861,14611
2019-06-04,Tuesday,12:45,63.5,10922,27.0,4641,2.7,468,5.4,921,1.3,215,0.2,28,90.5,15563,17195
2019-06-04,Tuesday,20:45,61.9,11118,25.1,4504,5.4,989,6.8,1222,,,0.7,123,91.0,15622,17936
2019-06-05,Wednesday,06:45,68.8,9851,25.9,3711,1.1,156,4.1,589,,,,,94.7,13562,14307
2019-06-05,Wednesday,13:45,63.7,11107,28.2,4909,3.4,588,3.5,602,1.2,205,0.2,27,91.9,16016,17438
2019-06-05,Wednesday,19:45,64.6,11130,29.8,5133,3.5,602,1.4,236,0.2,39,0.5,236,94.4,16263,17219
2019-06-06,Thursday,06:45,72.1,10891,23.3,3517,1.2,186,3.2,487,,,,,95.4,14408,15081
2019-06-06,Thursday,21:45,65.3,11523,29.7,5248,4.0,704,0.5,94,,,0.5,83,95.0,16771,17652
2019-06-07,Friday,07:45,69.7,10377,27.8,4130,1.2,186,1.0,152,,,0.2,23,97.5,14507,14868
